X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,orgc_value,orgc_value_avg,orgc_method,orgc_date,orgc_dataset_id,orgc_profile_code,orgc_licence
-101.6542206,33.1495552,177262,851337,United States of America,58,102,Bss1,0,"{1:3.80,2:3.80}",3.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-12-12,2:1996-12-12}",US-NCSS,97P0183,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6542206,33.1495552,177262,851339,United States of America,140,165,,0,"{1:3.80,2:3.80}",3.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-12-12,2:1996-12-12}",US-NCSS,97P0183,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6542206,33.1495552,177262,851340,United States of America,165,188,,0,"{1:3.70,2:3.70}",3.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-12-12,2:1996-12-12}",US-NCSS,97P0183,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851341,United States of America,0,10,Ap1,0,"{1:1.80,2:1.80}",1.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851342,United States of America,10,28,Ap2,0,"{1:1.50,2:1.50}",1.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851345,United States of America,89,102,2Btkb,0,"{1:2.20,2:2.20}",2.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851346,United States of America,102,119,2Btkb1,0,"{1:2.20,2:2.20}",2.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851347,United States of America,119,145,2Btkb2,0,"{1:1.50,2:1.50}",1.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851351,United States of America,196,201,3BCkb4,0,"{1:0.70,2:0.70}",0.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851352,United States of America,201,250,4C,0,"{1:0.20,2:0.20}",0.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851355,United States of America,38,79,Ap3,0,"{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851356,United States of America,79,114,,0,"{1:3.70,2:3.70}",3.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851361,United States of America,198,221,BCkb1,0,"{1:1.10,2:1.10}",1.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851363,United States of America,251,300,2C,0,"{1:0.60,2:0.60}",0.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-100.9749985,33.0194435,153970,705011,United States of America,0,13,Ap,0,"{1:5.80,2:5.80}",5.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1957-7-7,2:1957-7-7}",US-NCSS,40A4542,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-100.9749985,33.0194435,153970,705012,United States of America,13,41,Bt1,0,"{1:5.80,2:5.80}",5.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1957-7-7,2:1957-7-7}",US-NCSS,40A4542,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-100.9749985,33.0194435,153970,705015,United States of America,150,203,Btk,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1957-7-7,2:1957-7-7}",US-NCSS,40A4542,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-100.9749985,33.0194435,153970,705016,United States of America,203,249,2Bk,0,"{1:0.60,2:0.60}",0.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1957-7-7,2:1957-7-7}",US-NCSS,40A4542,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.258331299999,33.0849991,161864,756569,United States of America,30,55,B21,0,"{1:3.30,2:3.30}",3.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1981-6-1,2:1981-6-1}",US-NCSS,81P0468,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.258331299999,33.0849991,161864,756570,United States of America,55,76,2B22,0,"{1:2.40,2:2.40}",2.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1981-6-1,2:1981-6-1}",US-NCSS,81P0468,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.258331299999,33.0849991,161864,756571,United States of America,76,105,2B3,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1981-6-1,2:1981-6-1}",US-NCSS,81P0468,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.1833344,33.1375008,161865,756585,United States of America,215,241,3Cr3,0,"{1:1.30,2:1.30}",1.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1981-6-1,2:1981-6-1}",US-NCSS,81P0469,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
