# Soil Temperature - with Trace Gas Sampling,,,,
#,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/167,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/167.csv,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,
#,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,
# Use of the data constitutes acceptance of the terms.,,,,
#,,,,
#     VARIATE TABLE,,,,
"# date		date the measurement was taken",,,,
"# treatment		treatment the measurement was made from",,,,
"# replicate		replicate the measurement was made from",,,,
"# soil_temperature	celsius	soil temperature at 10 cm",,,,
"# year		year the measurement was taken",,,,
#,,,,
#,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,
#,,,,
#,,,celsius,
date,treatment,replicate,soil_temperature,year
6/30/2016,T4,R1,25,2016
6/30/2016,T4,R2,25,2016
6/30/2016,T4,R3,21,2016
6/30/2016,T4,R4,20,2016
6/30/2016,T5,R1,28,2016
6/30/2016,T5,R2,24,2016
6/30/2016,T5,R3,19,2016
6/30/2016,T5,R4,18,2016
6/30/2016,T6,R1,20,2016
6/30/2016,T6,R2,18.5,2016
6/30/2016,T6,R3,19.5,2016
6/30/2016,T6,R4,20,2016
6/30/2016,T7,R1,15,2016
6/30/2016,T7,R1,21,2016
6/30/2016,T7,R2,15,2016
6/30/2016,T7,R2,17,2016
6/30/2016,T7,R3,17,2016
6/30/2016,T7,R3,19,2016
6/30/2016,T7,R4,18,2016
6/30/2016,T7,R4,19,2016
6/30/2016,T8,R1,12,2016
6/30/2016,T8,R2,13,2016
6/30/2016,T8,R3,12,2016
6/30/2016,T8,R4,12,2016
6/30/2016,TCF,R1,14,2016
6/30/2016,TCF,R2,21.5,2016
6/30/2016,TCF,R3,16.5,2016
6/30/2016,TDF,R1,15,2016
6/30/2016,TDF,R2,21,2016
6/30/2016,TDF,R3,19,2016
6/30/2016,TSF,R1,20,2016
6/30/2016,TSF,R2,19,2016
6/30/2016,TSF,R3,22.5,2016
7/21/2016,T1,R1,25,2016
7/21/2016,T1,R2,25,2016
7/21/2016,T1,R3,27,2016
7/21/2016,T1,R4,0,2016
7/21/2016,T2,R1,25,2016
7/21/2016,T2,R2,24.5,2016
7/21/2016,T2,R3,26,2016
7/21/2016,T2,R4,26,2016
7/21/2016,T3,R1,22,2016
7/21/2016,T3,R2,24.5,2016
7/21/2016,T3,R3,27.5,2016
7/21/2016,T3,R4,27.5,2016
7/21/2016,T4,R1,25,2016
7/21/2016,T4,R2,24,2016
7/21/2016,T4,R3,25,2016
7/21/2016,T4,R4,28.5,2016
7/21/2016,T5,R1,22,2016
7/21/2016,T5,R2,23,2016
7/21/2016,T5,R3,26,2016
7/21/2016,T5,R4,25.5,2016
7/21/2016,T6,R1,23,2016
7/21/2016,T6,R2,22,2016
7/21/2016,T6,R3,29,2016
7/21/2016,T6,R4,28.5,2016
7/21/2016,T7,R1,21,2016
7/21/2016,T7,R1,22.5,2016
7/21/2016,T7,R2,22,2016
7/21/2016,T7,R2,23,2016
7/21/2016,T7,R3,24,2016
7/21/2016,T7,R3,30,2016
7/21/2016,T7,R4,24,2016
7/21/2016,T7,R4,25.5,2016
7/21/2016,T8,R1,23,2016
7/21/2016,T8,R2,24,2016
7/21/2016,T8,R3,24,2016
7/21/2016,T8,R4,24,2016
7/21/2016,TCF,R1,20,2016
7/21/2016,TCF,R2,21.5,2016
7/21/2016,TCF,R3,24,2016
7/21/2016,TDF,R1,20,2016
7/21/2016,TDF,R2,22.5,2016
7/21/2016,TDF,R3,26,2016
7/21/2016,TSF,R1,23.5,2016
7/21/2016,TSF,R2,26,2016
7/21/2016,TSF,R3,0,2016
8/10/2016,T1,R1,25,2016
8/10/2016,T1,R2,22,2016
8/10/2016,T1,R3,25,2016
8/10/2016,T1,R4,22,2016
8/10/2016,T2,R1,25,2016
8/10/2016,T2,R2,24,2016
8/10/2016,T2,R3,22,2016
8/10/2016,T2,R4,22,2016
8/10/2016,T3,R1,23.5,2016
8/10/2016,T3,R2,22,2016
8/10/2016,T3,R3,25,2016
8/10/2016,T3,R4,22,2016
8/10/2016,T4,R1,25.5,2016
8/10/2016,T4,R2,23,2016
8/10/2016,T4,R3,21,2016
8/10/2016,T4,R4,22,2016
8/10/2016,T5,R1,20.5,2016
8/10/2016,T5,R2,22,2016
8/10/2016,T5,R3,26,2016
8/10/2016,T5,R4,26,2016
8/10/2016,T6,R1,23,2016
8/10/2016,T6,R2,25,2016
8/10/2016,T6,R3,20,2016
8/10/2016,T6,R4,22,2016
8/10/2016,T7,R1,21,2016
8/10/2016,T7,R1,22,2016
8/10/2016,T7,R2,20,2016
8/10/2016,T7,R2,22.5,2016
8/10/2016,T7,R3,20,2016
8/10/2016,T7,R3,21,2016
8/10/2016,T7,R4,24,2016
8/10/2016,T7,R4,25,2016
8/10/2016,T8,R1,19,2016
8/10/2016,T8,R2,19,2016
8/10/2016,T8,R3,19,2016
8/10/2016,T8,R4,19,2016
8/10/2016,TCF,R1,28,2016
8/10/2016,TCF,R2,20,2016
8/10/2016,TCF,R3,20,2016
8/10/2016,TDF,R1,29,2016
8/10/2016,TDF,R2,22,2016
8/10/2016,TDF,R3,22,2016
8/10/2016,TSF,R1,0,2016
8/10/2016,TSF,R2,21.5,2016
8/10/2016,TSF,R3,21,2016
8/31/2016,T1,R1,23,2016
8/31/2016,T1,R2,24,2016
8/31/2016,T1,R3,22,2016
8/31/2016,T1,R4,22,2016
8/31/2016,T2,R1,24,2016
8/31/2016,T2,R2,23,2016
8/31/2016,T2,R3,22.5,2016
8/31/2016,T2,R4,23,2016
8/31/2016,T3,R1,25,2016
8/31/2016,T3,R2,22,2016
8/31/2016,T3,R3,22,2016
8/31/2016,T3,R4,25,2016
8/31/2016,T4,R1,24.5,2016
8/31/2016,T4,R2,25,2016
8/31/2016,T4,R3,23,2016
8/31/2016,T4,R4,22,2016
8/31/2016,T5,R1,24,2016
8/31/2016,T5,R2,23.5,2016
8/31/2016,T5,R3,20,2016
8/31/2016,T5,R4,20,2016
8/31/2016,T6,R1,24,2016
8/31/2016,T6,R2,24.5,2016
8/31/2016,T6,R3,22,2016
8/31/2016,T6,R4,23,2016
8/31/2016,T7,R1,21.5,2016
8/31/2016,T7,R1,22,2016
8/31/2016,T7,R2,22,2016
8/31/2016,T7,R2,24,2016
8/31/2016,T7,R3,22,2016
8/31/2016,T7,R4,21,2016
8/31/2016,T7,R4,23,2016
8/31/2016,T8,R1,24,2016
8/31/2016,T8,R2,23,2016
8/31/2016,T8,R3,24,2016
8/31/2016,T8,R4,23,2016
8/31/2016,TCF,R1,22,2016
8/31/2016,TCF,R1,24,2016
8/31/2016,TCF,R2,20,2016
8/31/2016,TCF,R2,21,2016
8/31/2016,TCF,R3,20,2016
8/31/2016,TCF,R3,21,2016
8/31/2016,TDF,R1,21,2016
8/31/2016,TDF,R1,22,2016
8/31/2016,TDF,R2,20,2016
8/31/2016,TDF,R2,21,2016
8/31/2016,TDF,R3,20,2016
8/31/2016,TDF,R3,21,2016
8/31/2016,TSF,R1,23,2016
8/31/2016,TSF,R1,24,2016
8/31/2016,TSF,R2,20.5,2016
8/31/2016,TSF,R2,21,2016
8/31/2016,TSF,R2,21.5,2016
8/31/2016,TSF,R3,22,2016
8/31/2016,TSF,R3,23,2016
9/22/2016,T1,R1,20,2016
9/22/2016,T1,R2,10,2016
9/22/2016,T1,R3,21,2016
9/22/2016,T1,R4,19.5,2016
9/22/2016,T2,R1,9,2016
9/22/2016,T2,R2,20,2016
9/22/2016,T2,R3,19,2016
9/22/2016,T2,R4,19,2016
9/22/2016,T3,R1,10,2016
9/22/2016,T3,R2,20,2016
9/22/2016,T3,R3,20,2016
9/22/2016,T3,R4,20,2016
9/22/2016,T4,R1,9,2016
9/22/2016,T4,R2,10,2016
9/22/2016,T4,R3,19,2016
9/22/2016,T4,R4,19.5,2016
9/22/2016,T5,R1,9,2016
9/22/2016,T5,R2,11,2016
9/22/2016,T5,R3,20,2016
9/22/2016,T5,R4,21,2016
9/22/2016,T6,R1,10,2016
9/22/2016,T6,R2,9,2016
9/22/2016,T6,R3,20,2016
9/22/2016,T6,R4,21,2016
9/22/2016,T7,R1,19,2016
9/22/2016,T7,R1,20,2016
9/22/2016,T7,R2,9,2016
9/22/2016,T7,R2,19,2016
9/22/2016,T7,R3,19,2016
9/22/2016,T7,R3,20,2016
9/22/2016,T7,R4,19,2016
9/22/2016,T7,R4,20,2016
9/22/2016,T8,R1,19,2016
9/22/2016,T8,R2,19,2016
9/22/2016,T8,R3,20,2016
9/22/2016,T8,R4,20,2016
9/22/2016,TCF,R1,8,2016
9/22/2016,TCF,R2,19,2016
9/22/2016,TCF,R3,19,2016
9/22/2016,TDF,R1,8,2016
9/22/2016,TDF,R2,20,2016
9/22/2016,TDF,R3,21,2016
9/22/2016,TSF,R1,9,2016
9/22/2016,TSF,R2,19,2016
9/22/2016,TSF,R3,20,2016
10/7/2016,T1,R1,18,2016
10/7/2016,T1,R2,18,2016
10/7/2016,T1,R3,19,2016
10/7/2016,T1,R4,19,2016
10/7/2016,T2,R1,18,2016
10/7/2016,T2,R2,19,2016
10/7/2016,T2,R3,18,2016
10/7/2016,T2,R4,19,2016
10/7/2016,T3,R1,19,2016
10/7/2016,T3,R2,18,2016
10/7/2016,T3,R3,19,2016
10/7/2016,T3,R4,18,2016
10/7/2016,T4,R1,18,2016
10/7/2016,T4,R2,18,2016
10/7/2016,T4,R3,19,2016
10/7/2016,T4,R4,19,2016
10/7/2016,T5,R1,19,2016
10/7/2016,T5,R2,18.5,2016
10/7/2016,T5,R3,19,2016
10/7/2016,T5,R4,19,2016
10/7/2016,T6,R1,18,2016
10/7/2016,T6,R2,18,2016
10/7/2016,T6,R3,19,2016
10/7/2016,T6,R4,19,2016
10/7/2016,T7,R1,18,2016
10/7/2016,T7,R2,17,2016
10/7/2016,T7,R2,18,2016
10/7/2016,T7,R3,18,2016
10/7/2016,T7,R3,19,2016
10/7/2016,T7,R4,18,2016
10/7/2016,T7,R4,19,2016
10/7/2016,T8,R1,18,2016
10/7/2016,T8,R2,18,2016
10/7/2016,T8,R3,18,2016
10/7/2016,T8,R4,18,2016
10/7/2016,TCF,R1,19,2016
10/7/2016,TCF,R2,19,2016
10/7/2016,TCF,R3,20,2016
10/7/2016,TDF,R1,19,2016
10/7/2016,TDF,R2,20,2016
10/7/2016,TDF,R3,19,2016
10/7/2016,TSF,R1,20,2016
10/7/2016,TSF,R2,18,2016
10/7/2016,TSF,R3,20,2016
11/11/2016,T1,R1,9,2016
11/11/2016,T1,R2,9,2016
11/11/2016,T1,R3,9,2016
11/11/2016,T1,R4,10,2016
11/11/2016,T2,R1,10,2016
11/11/2016,T2,R2,9,2016
11/11/2016,T2,R3,7,2016
11/11/2016,T2,R4,6,2016
11/11/2016,T3,R1,9,2016
11/11/2016,T3,R2,9,2016
11/11/2016,T3,R3,10,2016
11/11/2016,T3,R4,8,2016
11/11/2016,T4,R1,10,2016
11/11/2016,T4,R2,9,2016
11/11/2016,T4,R3,9,2016
11/11/2016,T4,R4,10,2016
11/11/2016,T5,R1,9,2016
11/11/2016,T5,R2,9,2016
11/11/2016,T5,R3,10,2016
11/11/2016,T5,R4,10,2016
11/11/2016,T6,R1,10,2016
11/11/2016,T6,R2,10,2016
11/11/2016,T6,R3,11,2016
11/11/2016,T6,R4,10,2016
11/11/2016,T7,R1,9,2016
11/11/2016,T7,R2,10,2016
11/11/2016,T7,R3,10,2016
11/11/2016,T7,R4,10,2016
11/11/2016,T8,R1,9,2016
11/11/2016,T8,R2,9.5,2016
11/11/2016,T8,R3,10,2016
11/11/2016,T8,R4,9,2016
11/11/2016,TCF,R1,12,2016
11/11/2016,TCF,R2,11,2016
11/11/2016,TCF,R3,8,2016
11/11/2016,TCF,R3,9,2016
11/11/2016,TDF,R1,11,2016
11/11/2016,TDF,R2,9,2016
11/11/2016,TDF,R2,10.5,2016
11/11/2016,TDF,R2,11,2016
11/11/2016,TDF,R3,8,2016
11/11/2016,TDF,R3,9,2016
11/11/2016,TSF,R1,9,2016
11/11/2016,TSF,R1,10,2016
11/11/2016,TSF,R2,9,2016
11/11/2016,TSF,R2,10,2016
11/11/2016,TSF,R3,11,2016
12/15/2016,T1,R1,2,2016
12/15/2016,T1,R2,1.5,2016
12/15/2016,T1,R3,3,2016
12/15/2016,T1,R4,3,2016
12/15/2016,T2,R1,1,2016
12/15/2016,T2,R2,2,2016
12/15/2016,T2,R3,1,2016
12/15/2016,T2,R4,1,2016
12/15/2016,T3,R1,1.5,2016
12/15/2016,T3,R2,2,2016
12/15/2016,T3,R3,3,2016
12/15/2016,T3,R4,1,2016
12/15/2016,T4,R1,2,2016
12/15/2016,T4,R2,1.5,2016
12/15/2016,T4,R3,1,2016
12/15/2016,T4,R4,3,2016
12/15/2016,T5,R1,1.5,2016
12/15/2016,T5,R2,1.5,2016
12/15/2016,T5,R3,3,2016
12/15/2016,T5,R4,3,2016
12/15/2016,T6,R1,1.5,2016
12/15/2016,T6,R2,1.5,2016
12/15/2016,T6,R3,3,2016
12/15/2016,T6,R4,3,2016
12/15/2016,T7,R1,0,2016
12/15/2016,T7,R1,2,2016
12/15/2016,T7,R2,0,2016
12/15/2016,T7,R2,1,2016
12/15/2016,T7,R3,0,2016
12/15/2016,T7,R3,3,2016
12/15/2016,T7,R4,0,2016
12/15/2016,T7,R4,3,2016
12/15/2016,T8,R1,0,2016
12/15/2016,T8,R2,0,2016
12/15/2016,T8,R3,0,2016
12/15/2016,T8,R4,0,2016
12/15/2016,TCF,R1,0,2016
12/15/2016,TCF,R2,0,2016
12/15/2016,TCF,R3,0,2016
12/15/2016,TDF,R1,4,2016
12/15/2016,TDF,R2,1.5,2016
12/15/2016,TDF,R2,2,2016
12/15/2016,TDF,R3,2,2016
12/15/2016,TDF,R3,3,2016
12/15/2016,TSF,R1,0,2016
12/15/2016,TSF,R2,0,2016
12/15/2016,TSF,R3,0,2016
1/16/2017,T1,R1,0,2017
1/16/2017,T1,R2,0,2017
1/16/2017,T1,R3,0,2017
1/16/2017,T1,R4,0,2017
1/16/2017,T2,R1,0,2017
1/16/2017,T2,R2,0,2017
1/16/2017,T2,R3,0,2017
1/16/2017,T2,R4,0,2017
1/16/2017,T3,R1,0,2017
1/16/2017,T3,R2,0,2017
1/16/2017,T3,R3,0,2017
1/16/2017,T3,R4,0,2017
1/16/2017,T4,R1,0,2017
1/16/2017,T4,R2,0,2017
1/16/2017,T4,R3,0,2017
1/16/2017,T4,R4,0,2017
1/16/2017,T5,R1,0,2017
1/16/2017,T5,R2,0,2017
1/16/2017,T5,R3,0,2017
1/16/2017,T5,R4,0,2017
1/16/2017,T6,R1,0,2017
1/16/2017,T6,R2,0,2017
1/16/2017,T6,R3,0,2017
1/16/2017,T6,R4,0,2017
1/16/2017,T7,R1,0,2017
1/16/2017,T7,R2,0,2017
1/16/2017,T7,R3,0,2017
1/16/2017,T7,R4,0,2017
1/16/2017,T8,R1,0,2017
1/16/2017,T8,R2,0,2017
1/16/2017,T8,R3,0,2017
1/16/2017,T8,R4,0,2017
1/16/2017,TCF,R1,0,2017
1/16/2017,TCF,R2,0,2017
1/16/2017,TCF,R3,0,2017
1/16/2017,TDF,R1,0,2017
1/16/2017,TDF,R2,0,2017
1/16/2017,TDF,R3,0,2017
1/16/2017,TSF,R1,0,2017
1/16/2017,TSF,R2,0,2017
1/16/2017,TSF,R3,0,2017
2/16/2017,T1,R1,0,2017
2/16/2017,T1,R2,0,2017
2/16/2017,T1,R3,0,2017
2/16/2017,T1,R4,0,2017
2/16/2017,T2,R1,0,2017
2/16/2017,T2,R2,0,2017
2/16/2017,T2,R3,0,2017
2/16/2017,T2,R4,0,2017
2/16/2017,T3,R1,0,2017
2/16/2017,T3,R2,0,2017
2/16/2017,T3,R3,0,2017
2/16/2017,T3,R4,0,2017
2/16/2017,T4,R1,0,2017
2/16/2017,T4,R2,0,2017
2/16/2017,T4,R3,0,2017
2/16/2017,T4,R4,0,2017
2/16/2017,T5,R1,0,2017
2/16/2017,T5,R2,0,2017
2/16/2017,T5,R3,0,2017
2/16/2017,T5,R4,0,2017
2/16/2017,T6,R1,0,2017
2/16/2017,T6,R2,0,2017
2/16/2017,T6,R3,0,2017
2/16/2017,T6,R4,0,2017
2/16/2017,T7,R1,0,2017
2/16/2017,T7,R2,0,2017
2/16/2017,T7,R3,0,2017
2/16/2017,T7,R4,0,2017
2/16/2017,T8,R1,0,2017
2/16/2017,T8,R2,0,2017
2/16/2017,T8,R3,0,2017
2/16/2017,T8,R4,0,2017
2/16/2017,TCF,R1,0,2017
2/16/2017,TCF,R2,0,2017
2/16/2017,TCF,R3,0,2017
2/16/2017,TDF,R1,0,2017
2/16/2017,TDF,R2,0,2017
2/16/2017,TDF,R3,0,2017
2/16/2017,TSF,R1,0,2017
2/16/2017,TSF,R2,0,2017
2/16/2017,TSF,R3,0,2017
3/16/2017,T1,R1,1,2017
3/16/2017,T1,R2,1,2017
3/16/2017,T1,R3,1,2017
3/16/2017,T1,R4,1,2017
3/16/2017,T2,R1,1,2017
3/16/2017,T2,R2,1,2017
3/16/2017,T2,R3,1,2017
3/16/2017,T2,R4,1,2017
3/16/2017,T3,R1,1,2017
3/16/2017,T3,R2,1,2017
3/16/2017,T3,R3,1,2017
3/16/2017,T3,R4,1,2017
3/16/2017,T4,R1,1,2017
3/16/2017,T4,R2,1,2017
3/16/2017,T4,R3,1,2017
3/16/2017,T4,R4,1,2017
3/16/2017,T5,R1,1,2017
3/16/2017,T5,R2,1,2017
3/16/2017,T5,R3,1,2017
3/16/2017,T5,R4,1,2017
3/16/2017,T6,R1,1,2017
3/16/2017,T6,R2,1,2017
3/16/2017,T6,R3,1,2017
3/16/2017,T6,R4,1,2017
3/16/2017,T7,R1,0,2017
3/16/2017,T7,R1,1,2017
3/16/2017,T7,R2,0,2017
3/16/2017,T7,R2,1,2017
3/16/2017,T7,R3,0,2017
3/16/2017,T7,R3,1,2017
3/16/2017,T7,R4,0,2017
3/16/2017,T7,R4,1,2017
3/16/2017,T8,R1,0,2017
3/16/2017,T8,R2,0,2017
3/16/2017,T8,R3,0,2017
3/16/2017,T8,R4,0,2017
3/16/2017,TCF,R1,0,2017
3/16/2017,TCF,R2,0,2017
3/16/2017,TCF,R3,0,2017
3/16/2017,TDF,R1,1,2017
3/16/2017,TDF,R2,1,2017
3/16/2017,TDF,R3,1,2017
3/16/2017,TSF,R1,0,2017
3/16/2017,TSF,R2,0,2017
3/16/2017,TSF,R3,0,2017
4/7/2017,T1,R1,12,2017
4/7/2017,T1,R2,12,2017
4/7/2017,T1,R3,12,2017
4/7/2017,T1,R4,16,2017
4/7/2017,T2,R1,13,2017
4/7/2017,T2,R2,12,2017
4/7/2017,T2,R3,12,2017
4/7/2017,T2,R4,12.5,2017
4/7/2017,T3,R1,12,2017
4/7/2017,T3,R2,11,2017
4/7/2017,T3,R3,14,2017
4/7/2017,T3,R4,12,2017
4/7/2017,T4,R1,11,2017
4/7/2017,T4,R2,12,2017
4/7/2017,T4,R3,12,2017
4/7/2017,T4,R4,17,2017
4/7/2017,T5,R1,12,2017
4/7/2017,T5,R2,12,2017
4/7/2017,T5,R3,14,2017
4/7/2017,T5,R4,13.5,2017
4/7/2017,T6,R1,12,2017
4/7/2017,T6,R2,13,2017
4/7/2017,T6,R3,16,2017
4/7/2017,T6,R4,15,2017
4/7/2017,T7,R1,11,2017
4/7/2017,T7,R1,11.5,2017
4/7/2017,T7,R2,12.5,2017
4/7/2017,T7,R3,13.5,2017
4/7/2017,T7,R3,15.5,2017
4/7/2017,T7,R4,13.5,2017
4/7/2017,T7,R4,15,2017
4/7/2017,T8,R1,11.5,2017
4/7/2017,T8,R2,11.5,2017
4/7/2017,T8,R3,13,2017
4/7/2017,T8,R4,12,2017
4/7/2017,TCF,R1,12,2017
4/7/2017,TCF,R1,14,2017
4/7/2017,TCF,R2,12,2017
4/7/2017,TCF,R2,14,2017
4/7/2017,TCF,R3,12.5,2017
4/7/2017,TCF,R3,14.5,2017
4/7/2017,TDF,R1,13,2017
4/7/2017,TDF,R1,14,2017
4/7/2017,TDF,R1,16,2017
4/7/2017,TDF,R2,15,2017
4/7/2017,TDF,R2,16,2017
4/7/2017,TDF,R2,16.5,2017
4/7/2017,TDF,R2,17,2017
4/7/2017,TDF,R3,14.5,2017
4/7/2017,TDF,R3,15.5,2017
4/7/2017,TDF,R3,16,2017
4/7/2017,TSF,R1,14,2017
4/7/2017,TSF,R1,15,2017
4/7/2017,TSF,R1,16,2017
4/7/2017,TSF,R2,14.5,2017
4/7/2017,TSF,R2,15,2017
4/7/2017,TSF,R3,17.5,2017
4/7/2017,TSF,R3,18,2017
4/7/2017,TSF,R3,19,2017
5/5/2017,T1,R1,9,2017
5/5/2017,T1,R2,8,2017
5/5/2017,T1,R3,9,2017
5/5/2017,T1,R4,7.5,2017
5/5/2017,T2,R1,7.5,2017
5/5/2017,T2,R2,9,2017
5/5/2017,T2,R3,8,2017
5/5/2017,T2,R4,7.5,2017
5/5/2017,T3,R1,11,2017
5/5/2017,T3,R2,9.5,2017
5/5/2017,T3,R3,8.5,2017
5/5/2017,T3,R4,8.5,2017
5/5/2017,T4,R1,7.5,2017
5/5/2017,T4,R2,8.5,2017
5/5/2017,T4,R3,9,2017
5/5/2017,T4,R4,7.5,2017
5/5/2017,T5,R1,10,2017
5/5/2017,T5,R2,8.5,2017
5/5/2017,T5,R3,8,2017
5/5/2017,T5,R4,8,2017
5/5/2017,T6,R1,8,2017
5/5/2017,T6,R2,7.5,2017
5/5/2017,T6,R3,7.5,2017
5/5/2017,T6,R4,8,2017
5/5/2017,T7,R1,9.5,2017
5/5/2017,T7,R1,10,2017
5/5/2017,T7,R2,8,2017
5/5/2017,T7,R2,9,2017
5/5/2017,T7,R3,8,2017
5/5/2017,T7,R3,9.5,2017
5/5/2017,T7,R4,8.5,2017
5/5/2017,T7,R4,10,2017
5/5/2017,T8,R1,8.5,2017
5/5/2017,T8,R2,9,2017
5/5/2017,T8,R3,8,2017
5/5/2017,T8,R4,8.5,2017
5/5/2017,TCF,R1,10.5,2017
5/5/2017,TCF,R1,11,2017
5/5/2017,TCF,R2,10.5,2017
5/5/2017,TCF,R2,11,2017
5/5/2017,TCF,R2,12,2017
5/5/2017,TCF,R3,9,2017
5/5/2017,TCF,R3,10,2017
5/5/2017,TDF,R1,10,2017
5/5/2017,TDF,R1,11,2017
5/5/2017,TDF,R2,12.5,2017
5/5/2017,TDF,R2,13.5,2017
5/5/2017,TDF,R3,10,2017
5/5/2017,TDF,R3,10.5,2017
5/5/2017,TDF,R3,11,2017
5/5/2017,TSF,R1,12,2017
5/5/2017,TSF,R1,14.5,2017
5/5/2017,TSF,R2,10,2017
5/5/2017,TSF,R2,10.5,2017
5/5/2017,TSF,R2,12,2017
5/5/2017,TSF,R3,12,2017
5/5/2017,TSF,R3,13,2017
5/26/2017,T1,R1,13,2017
5/26/2017,T1,R2,13,2017
5/26/2017,T1,R3,18,2017
5/26/2017,T1,R4,19,2017
5/26/2017,T2,R1,13,2017
5/26/2017,T2,R2,13,2017
5/26/2017,T2,R3,14,2017
5/26/2017,T2,R4,13.5,2017
5/26/2017,T3,R1,13,2017
5/26/2017,T3,R2,12.5,2017
5/26/2017,T3,R3,16,2017
5/26/2017,T3,R4,12.5,2017
5/26/2017,T4,R1,13,2017
5/26/2017,T4,R2,13,2017
5/26/2017,T4,R3,13,2017
5/26/2017,T4,R4,19.5,2017
5/26/2017,T5,R1,13,2017
5/26/2017,T5,R2,14,2017
5/26/2017,T5,R3,17,2017
5/26/2017,T5,R4,16,2017
5/26/2017,T6,R1,13,2017
5/26/2017,T6,R2,15,2017
5/26/2017,T6,R3,18.5,2017
5/26/2017,T6,R4,18,2017
5/26/2017,T7,R1,14.5,2017
5/26/2017,T7,R1,15,2017
5/26/2017,T7,R2,14,2017
5/26/2017,T7,R3,14,2017
5/26/2017,T7,R3,19,2017
5/26/2017,T7,R4,14,2017
5/26/2017,T7,R4,17,2017
5/26/2017,T8,R1,15,2017
5/26/2017,T8,R2,14,2017
5/26/2017,T8,R3,14.5,2017
5/26/2017,T8,R4,14,2017
5/26/2017,TCF,R1,15,2017
5/26/2017,TCF,R2,17,2017
5/26/2017,TCF,R2,19,2017
5/26/2017,TCF,R3,18,2017
5/26/2017,TCF,R3,19,2017
5/26/2017,TDF,R1,14,2017
5/26/2017,TDF,R1,15,2017
5/26/2017,TDF,R2,17,2017
5/26/2017,TDF,R2,18,2017
5/26/2017,TDF,R2,20,2017
5/26/2017,TDF,R2,22.5,2017
5/26/2017,TDF,R3,18,2017
5/26/2017,TDF,R3,19,2017
5/26/2017,TSF,R1,16,2017
5/26/2017,TSF,R1,17,2017
5/26/2017,TSF,R1,18,2017
5/26/2017,TSF,R2,17,2017
5/26/2017,TSF,R2,18,2017
5/26/2017,TSF,R3,17,2017
5/26/2017,TSF,R3,18,2017
5/26/2017,TSF,R3,18.5,2017
6/8/2017,T1,R1,19,2017
6/8/2017,T1,R2,21,2017
6/8/2017,T1,R3,23.5,2017
6/8/2017,T1,R4,20,2017
6/8/2017,T2,R1,23,2017
6/8/2017,T2,R2,21,2017
6/8/2017,T2,R3,20,2017
6/8/2017,T2,R4,19,2017
6/8/2017,T3,R1,17,2017
6/8/2017,T3,R2,21,2017
6/8/2017,T3,R3,23,2017
6/8/2017,T3,R4,20,2017
6/8/2017,T4,R1,22,2017
6/8/2017,T4,R2,17.5,2017
6/8/2017,T4,R3,20,2017
6/8/2017,T4,R4,18.5,2017
6/8/2017,T5,R1,16,2017
6/8/2017,T5,R2,17.5,2017
6/8/2017,T5,R3,18,2017
6/8/2017,T5,R4,19,2017
6/8/2017,T6,R1,19,2017
6/8/2017,T6,R2,21,2017
6/8/2017,T6,R3,16.5,2017
6/8/2017,T6,R4,16.5,2017
6/8/2017,T7,R1,17,2017
6/8/2017,T7,R1,19,2017
6/8/2017,T7,R2,15,2017
6/8/2017,T7,R2,20,2017
6/8/2017,T7,R3,16,2017
6/8/2017,T7,R3,18,2017
6/8/2017,T7,R4,15,2017
6/8/2017,T7,R4,20,2017
6/8/2017,T8,R1,15.5,2017
6/8/2017,T8,R2,15,2017
6/8/2017,T8,R3,15,2017
6/8/2017,T8,R4,15,2017
6/8/2017,TCF,R1,14,2017
6/8/2017,TCF,R1,15,2017
6/8/2017,TCF,R2,14,2017
6/8/2017,TCF,R2,15,2017
6/8/2017,TCF,R3,19,2017
6/8/2017,TCF,R3,20,2017
6/8/2017,TDF,R1,15,2017
6/8/2017,TDF,R2,16,2017
6/8/2017,TDF,R2,16.5,2017
6/8/2017,TDF,R2,17,2017
6/8/2017,TDF,R3,21,2017
6/8/2017,TDF,R3,21.5,2017
6/8/2017,TDF,R3,22,2017
6/8/2017,TSF,R1,20,2017
6/8/2017,TSF,R1,21,2017
6/8/2017,TSF,R1,21.5,2017
6/8/2017,TSF,R2,22,2017
6/8/2017,TSF,R2,24,2017
6/8/2017,TSF,R3,16,2017
6/8/2017,TSF,R3,17,2017
6/16/2017,T1,R1,26,2017
6/16/2017,T1,R2,25.5,2017
6/16/2017,T1,R3,22.5,2017
6/16/2017,T1,R4,23.5,2017
6/16/2017,T2,R1,25,2017
6/16/2017,T2,R2,29,2017
6/16/2017,T2,R3,25,2017
6/16/2017,T2,R4,25,2017
6/16/2017,T3,R1,25,2017
6/16/2017,T3,R2,25.5,2017
6/16/2017,T3,R3,23.5,2017
6/16/2017,T3,R4,25,2017
6/16/2017,T4,R1,25.5,2017
6/16/2017,T4,R2,27,2017
6/16/2017,T4,R3,24.5,2017
