source	id	datetime	layer	level[m]	extension[m]	som[kgDWha-1]	min[kgDWha-1]	C_hum[kgCha-1]	C_aorg[kgCha-1]	C_litter_1[kgCha-1]	C_litter_2[kgCha-1]	C_litter_3[kgCha-1]	C_mic_1[kgCha-1]	C_mic_2[kgCha-1]	C_mic_3[kgCha-1]	C_doc[kgCha-1]	N_hum[kgNha-1]	N_aorg[kgNha-1]	N_litter[kgNha-1]	N_mic[kgNha-1]	N_nh4_clay[kgNha-1]	N_nh4[kgNha-1]	N_nh3[kgNha-1]	N_no3[kgNha-1]	N_no[kgNha-1]	N_n2o[kgNha-1]	N_don[kgNha-1]	S_so4[kgSha-1]	ph[-]	anvf[-]	o2[bar]	dN_mineral[kgNha-1]	dN_nitrify[kgNha-1]	dN_denitrify[kgNha-1]
setup	0	1989-03-11 00:00:00	-3	-0.1	0.05	1.29638e+06	-551300	648024	36.6121	11.3036	98.0723	14.8372	0.0796004	2.91387	0.393583	1.53139	46589.6	5.95	2.00464	0.386437	2.03779	2.04225	6.77045e-05	0.0328497	5.66691e-06	3.09117e-06	2.43623e-05	0	5.5	0.973409	0.000830915	3.61775e-07	3.54548e-10	5.90635e-12
setup	0	1989-03-11 00:00:00	-4	-0.2	0.1	2.59255e+06	-1.1026e+06	1.29591e+06	77.8065	28.4265	219.935	29.9305	0.00613665	5.44692	0.771231	2.06467	99685.6	11.5016	4.84451	0.392411	1.91653	1.92211	6.38797e-05	0.0172363	2.27871e-05	1.21835e-05	2.82262e-05	0	5.5	0.998875	0.00155584	4.45093e-07	1.71554e-13	3.04948e-12
setup	0	1989-03-11 00:00:00	-5	-0.4	0.2	2.56283e+06	417200	1.28139e+06	5.02116	1.39597	13.9119	2.43416	0.00151282	0.580685	0.0560478	1.36282	109350	0.533067	0.336764	0.0618424	0.381728	0.440827	2.91448e-05	0.511206	0.00195563	0.00132028	5.06191e-05	0	5.5	0.997402	0.00715614	4.0358e-07	5.62929e-09	4.78745e-12
setup	0	1989-03-11 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.565748	0.110631	1.43879	0.325367	0.000578496	0.0749682	0.00680088	1.0789	122704	0.0567834	0.0392247	0.00741934	0.183875	0.217625	9.96425e-06	0.46272	0.00116156	0.00120518	7.21388e-05	0	5.5	0.992344	0.0121176	1.025e-06	2.65377e-09	4.70298e-09
setup	0	1989-03-11 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749791	0.0534258	0.0047933	0.112056	0.0439279	0.000428061	0.0130501	0.000932759	1.45362	79711.4	0.00516515	0.00357148	0.00122112	0.123372	0.249871	6.53169e-05	0.269477	0.000833555	0.00163417	2.95405e-05	0	6.5	0.969728	0.0249491	5.65363e-07	2.06115e-09	4.6759e-10
setup	0	1989-03-11 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619015	0.0047383	0.000228592	0.00859309	0.00522534	0.000311304	0.0037899	0.000119378	1.81347	72737.4	0.000452312	0.000331228	0.000272222	0.12182	0.381565	9.84488e-05	0.0864872	0.000394553	0.00087985	2.78647e-05	0	6.5	0.950144	0.0322177	5.76428e-07	8.69662e-10	4.26585e-11
setup	0	1989-03-11 00:00:00	-9	-1.2	0.2	607305	2.54269e+06	303652	0.000592327	1.88556e-05	0.000879335	0.000642452	0.00397835	0.0171813	1.38842e-05	1.07739	37490.9	5.42405e-05	3.74843e-05	0.00111406	0.045604	0.27122	7.04852e-05	0.0381693	0.000247722	0.000611333	1.70254e-05	0	6.5	0.927855	0.039061	3.54941e-07	2.42509e-08	1.77433e-08
setup	0	1989-03-11 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	7.91216e-05	1.95428e-06	0.000104161	8.5294e-05	0.00196743	0.00633823	1.78846e-06	0.762708	25130.9	7.0778e-06	4.60209e-06	0.00033399	0.0302437	0.20934	5.45928e-05	0.0168569	0.000114051	0.000298088	1.20813e-05	0	6.5	0.912157	0.0432965	2.53762e-07	9.92499e-09	4.89244e-09
setup	0	1989-03-11 00:00:00	-11	-1.6	0.2	272878	2.87712e+06	136439	1.05948e-05	2.14382e-07	1.26933e-05	1.13732e-05	0.000226097	0.000673589	2.32509e-07	0.536168	16845.7	9.30468e-07	5.78287e-07	2.79071e-05	0.0202358	0.156759	4.0952e-05	0.00681743	5.03408e-05	0.000134268	8.49581e-06	0	6.5	0.898581	0.0467022	1.79419e-07	4.13704e-10	2.51242e-10
setup	0	1989-03-11 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	1.36527e-06	2.40734e-08	1.53485e-06	1.46561e-06	4.46701e-05	0.000117801	2.96887e-08	0.440271	10876.2	1.18985e-07	7.15506e-08	4.54451e-06	0.0119792	0.13509	3.53165e-05	0.00303701	2.38234e-05	6.29763e-05	6.94214e-06	0	6.5	0.888665	0.0490694	1.47495e-07	2.23462e-11	2.04185e-11
setup	0	1989-03-11 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.84769e-07	3.0548e-09	2.01147e-07	1.974e-07	7.96357e-07	2.57249e-06	3.91595e-09	0.300277	7290.51	1.58885e-08	9.47307e-09	7.8783e-08	0.00768986	0.0933463	2.44082e-05	0.0013588	1.3397e-05	3.44848e-05	4.74324e-06	0	6.5	0.88337	0.0503001	1.00839e-07	9.87164e-15	2.01062e-13
setup	0	1989-03-12 00:00:00	-1	-0.02	0.02	518129	-220520	259019	14.3483	1.40257	22.139	6.22325	1.26987	0.363446	0.149791	29.6027	16931.6	2.38	0.426435	0.49473	3.63172	3.9828	0.000112965	0.173495	1.48298e-06	8.2463e-07	0.00283717	0	5.5	0.228829	0.0435343	6.15848e-05	2.54701e-06	8.93371e-09
setup	0	1989-03-12 00:00:00	-2	-0.05	0.03	777753	-330780	388798	21.5238	3.61773	42.9207	8.47031	0.623911	1.28856	0.236938	22.5601	26621.7	3.57	0.828275	0.323594	2.72606	2.98923	9.08847e-05	0.03877	1.7239e-06	1.12377e-06	0.00203416	0	5.5	0.678232	0.0470641	4.47111e-05	7.15774e-07	2.39403e-08
setup	0	1989-03-12 00:00:00	-3	-0.1	0.05	1.29638e+06	-551300	648024	36.6003	11.2843	97.842	14.6161	0.070684	2.92278	0.396403	1.49858	46589.6	5.95	1.99807	0.38612	2.04012	2.0446	7.00696e-05	0.0328525	5.9826e-06	3.25282e-06	2.79845e-05	0	5.5	0.976387	0.000894433	3.63711e-07	2.89754e-10	5.95494e-12
setup	0	1989-03-12 00:00:00	-4	-0.2	0.1	2.59255e+06	-1.1026e+06	1.29591e+06	77.7816	28.3811	219.43	29.4848	0.00545306	5.4476	0.776254	2.03293	99685.6	11.5016	4.82947	0.392349	1.91944	1.92503	6.5749e-05	0.0172363	2.33775e-05	1.21437e-05	2.8349e-05	0	5.5	0.999	0.000872187	4.44062e-07	1.84452e-13	3.04914e-12
setup	0	1989-03-12 00:00:00	-5	-0.4	0.2	2.56283e+06	417200	1.28139e+06	5.00558	1.38566	13.8396	2.3979	0.00116377	0.581034	0.0562633	1.36047	109350	0.53168	0.334631	0.061838	0.383931	0.443359	3.01499e-05	0.51124	0.00198505	0.00128873	5.0829e-05	0	5.5	0.998001	0.00627731	4.03794e-07	3.47482e-09	4.79907e-12
setup	0	1989-03-12 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.554541	0.105864	1.40535	0.320492	0.000455861	0.0751053	0.00682566	1.39765	122704	0.0557414	0.0382885	0.00740053	0.188024	0.224118	1.02872e-05	0.462678	0.00117415	0.00117621	7.1168e-05	0	5.5	0.993968	0.0107635	1.00589e-06	1.25959e-09	4.73833e-09
setup	0	1989-03-12 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749791	0.0523675	0.00460135	0.109626	0.0432593	0.000405865	0.0130776	0.00093643	1.50685	79711.4	0.00506767	0.00349576	0.00121986	0.125365	0.253777	6.64849e-05	0.269491	0.000859924	0.00163439	2.92968e-05	0	6.5	0.971418	0.0242338	5.60314e-07	1.89124e-09	4.69478e-10
setup	0	1989-03-12 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619015	0.00464444	0.000220345	0.00842405	0.00514516	0.000301406	0.00380852	0.0001199	1.80811	72737.4	0.000443851	0.000324982	0.000271467	0.123283	0.38605	9.97027e-05	0.0864951	0.000409648	0.000888453	2.7716e-05	0	6.5	0.95147	0.0317761	5.7305e-07	8.3539e-10	4.29314e-11
setup	0	1989-03-12 00:00:00	-9	-1.2	0.2	607305	2.54269e+06	303652	0.000580593	1.81716e-05	0.000861949	0.000632499	0.00389227	0.0175288	1.3927e-05	1.07393	37490.9	5.32084e-05	3.6783e-05	0.00112698	0.0460896	0.274061	7.12323e-05	0.0382263	0.000258603	0.00062242	1.69424e-05	0	6.5	0.929337	0.0386429	3.52841e-07	2.3794e-08	1.78789e-08
setup	0	1989-03-12 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	7.75543e-05	1.88309e-06	0.000102094	8.39649e-05	0.0019347	0.00649848	1.79264e-06	0.759812	25130.9	6.94195e-06	4.51635e-06	0.000338587	0.0305565	0.211468	5.5146e-05	0.0169045	0.000119667	0.000305746	1.20168e-05	0	6.5	0.913833	0.0428623	2.52167e-07	9.81298e-09	5.00051e-09
setup	0	1989-03-12 00:00:00	-11	-1.6	0.2	272878	2.87712e+06	136439	1.03849e-05	2.06537e-07	1.24403e-05	1.11951e-05	0.000222356	0.000690275	2.32909e-07	0.533766	16845.7	9.12475e-07	5.67538e-07	2.80034e-05	0.0204464	0.158361	4.13691e-05	0.00681897	5.30749e-05	0.0001387	8.44367e-06	0	6.5	0.900462	0.0462433	1.78212e-07	4.1283e-10	2.57327e-10
setup	0	1989-03-12 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	1.33822e-06	2.31899e-08	1.50417e-06	1.4426e-06	4.4021e-05	0.000121004	2.97311e-08	0.438135	10876.2	1.16676e-07	7.02232e-08	4.52888e-06	0.0121026	0.136457	3.56734e-05	0.00303703	2.51903e-05	6.54268e-05	6.8971e-06	0	6.5	0.890716	0.0485878	1.46471e-07	2.25634e-11	2.10126e-11
setup	0	1989-03-12 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.81109e-07	2.94223e-09	1.97112e-07	1.94295e-07	7.80267e-07	2.62267e-06	3.9199e-09	0.298742	7290.5	1.55783e-08	9.29713e-09	7.77848e-08	0.00776883	0.094288	2.46542e-05	0.0013588	1.41792e-05	3.59725e-05	4.71142e-06	0	6.5	0.885521	0.0498045	1.00118e-07	9.77464e-15	2.05472e-13
setup	0	1989-03-13 00:00:00	-1	-0.02	0.02	518083	-220520	258998	14.0641	1.15503	20.0609	6.07943	1.30984	0.358734	0.15111	52.6943	16931	2.38	0.388499	0.509683	3.85351	4.32755	0.000123565	0.202704	1.48877e-06	8.26113e-07	0.00283601	0	5.5	0.225638	0.0424146	6.12939e-05	2.9756e-06	9.00227e-09
setup	0	1989-03-13 00:00:00	-2	-0.05	0.03	777715	-330780	388782	21.0974	3.21044	40.3749	8.30547	0.707646	1.21859	0.239152	41.2304	26621.3	3.57	0.778652	0.347989	2.89232	3.25639	9.96597e-05	0.0492918	1.56372e-06	1.01147e-06	0.00217682	0	5.5	0.640954	0.0479176	4.68006e-05	1.09088e-06	2.18793e-08
setup	0	1989-03-13 00:00:00	-3	-0.1	0.05	1.29634e+06	-551300	648012	35.8753	10.6118	94.741	14.3811	0.295257	2.70109	0.399916	18.6643	46589.3	5.95	1.93038	0.436858	2.09356	2.28322	7.82974e-05	0.0332164	1.70024e-06	1.05874e-06	0.00163301	0	5.5	0.902265	0.0333755	3.44667e-05	1.01802e-07	4.42444e-08
setup	0	1989-03-13 00:00:00	-4	-0.2	0.1	2.59251e+06	-1.1026e+06	1.2959e+06	76.2408	27.2204	214.576	29.0417	0.0705032	5.38274	0.782993	20.7459	99685.3	11.5016	4.71267	0.406914	1.98463	2.19264	7.46162e-05	0.0169473	2.59071e-06	1.48139e-06	0.00162402	0	5.5	0.987092	0.0145548	3.46257e-05	4.73655e-10	2.50927e-08
setup	0	1989-03-13 00:00:00	-5	-0.4	0.2	2.56283e+06	417200	1.28139e+06	4.90643	1.3266	13.5213	2.36215	0.000582219	0.581795	0.0565267	2.42004	109349	0.523437	0.326483	0.0624875	0.390438	0.465505	3.2609e-05	0.510522	0.0018093	0.00116967	0.00031199	0	5.5	0.999	0.00124207	2.82308e-06	9.55846e-10	4.0762e-08
setup	0	1989-03-13 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.543556	0.101351	1.37302	0.315695	0.000368782	0.0752067	0.00685413	1.66894	122704	0.0547095	0.0373847	0.00738996	0.19268	0.230021	1.08217e-05	0.462636	0.00118145	0.00114637	7.03383e-05	0	5.5	0.995122	0.00968613	9.96613e-07	9.32446e-10	4.75162e-09
setup	0	1989-03-13 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749791	0.0513301	0.00441899	0.107272	0.0426016	0.00038672	0.0131018	0.000940215	1.55141	79711.4	0.00497198	0.00342236	0.00121861	0.127345	0.257656	6.77146e-05	0.269504	0.0008858	0.0016337	2.90772e-05	0	6.5	0.97286	0.0236076	5.55705e-07	1.74449e-09	4.71205e-10
setup	0	1989-03-13 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619015	0.00455244	0.000212454	0.0082595	0.00506628	0.00029141	0.00382666	0.000120426	1.80265	72737.4	0.000435544	0.000318891	0.000270681	0.124739	0.390512	0.000100968	0.0865026	0.000424801	0.000896617	2.7566e-05	0	6.5	0.9528	0.0313278	5.69546e-07	7.9921e-10	4.32048e-11
setup	0	1989-03-13 00:00:00	-9	-1.2	0.2	607305	2.54269e+06	303652	0.000569092	1.75174e-05	0.000845028	0.000622709	0.00380223	0.0178697	1.397e-05	1.07046	37490.9	5.21955e-05	3.6099e-05	0.00113972	0.0465733	0.276891	7.19805e-05	0.0382765	0.000269653	0.000633278	1.68599e-05	0	6.5	0.93081	0.0382231	3.50755e-07	2.32975e-08	1.80577e-08
setup	0	1989-03-13 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	7.6018e-05	1.81503e-06	0.000100083	8.26577e-05	0.00189998	0.00665599	1.79684e-06	0.756936	25130.9	6.80868e-06	4.43272e-06	0.000343119	0.0308676	0.213585	5.56972e-05	0.0169498	0.000125426	0.000313363	1.19527e-05	0	6.5	0.915486	0.0424305	2.50594e-07	9.68407e-09	5.10725e-09
setup	0	1989-03-13 00:00:00	-11	-1.6	0.2	272878	2.87712e+06	136439	1.01792e-05	1.99042e-07	1.21943e-05	1.10201e-05	0.000218431	0.000706632	2.3331e-07	0.531402	16845.7	8.94827e-07	5.57055e-07	2.80884e-05	0.0206557	0.159953	4.17838e-05	0.00682044	5.5904e-05	0.000143167	8.39235e-06	0	6.5	0.902313	0.0457883	1.77024e-07	4.10923e-10	2.63279e-10
setup	0	1989-03-13 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	1.31171e-06	2.23463e-08	1.47436e-06	1.41997e-06	4.33322e-05	0.000124147	2.97736e-08	0.436048	10876.2	1.14412e-07	6.89287e-08	4.50996e-06	0.0122253	0.137816	3.60281e-05	0.00303704	2.6616e-05	6.79214e-05	6.85288e-06	0	6.5	0.89273	0.0481115	1.45465e-07	2.27146e-11	2.15966e-11
setup	0	1989-03-13 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.77521e-07	2.83478e-09	1.9319e-07	1.91242e-07	7.64005e-07	2.67149e-06	3.92385e-09	0.297245	7290.5	1.52742e-08	9.12557e-09	7.6765e-08	0.00784726	0.0952234	2.48986e-05	0.0013588	1.50004e-05	3.74994e-05	4.68024e-06	0	6.5	0.887629	0.0493152	9.94109e-08	9.66282e-15	2.09777e-13
setup	0	1989-03-14 00:00:00	-1	-0.02	0.02	518044	-220520	258981	13.7855	0.959344	18.2528	5.94134	1.34473	0.360098	0.152528	72.2649	16930.4	2.38	0.355768	0.521477	4.1256	4.65569	0.000135203	0.252274	1.5358e-06	8.55154e-07	0.00282647	0	5.5	0.226141	0.041361	6.10788e-05	3.06722e-06	9.34914e-09
setup	0	1989-03-14 00:00:00	-2	-0.05	0.03	777683	-330780	388770	20.6795	2.856	38.0265	8.14454	0.718598	1.22182	0.24148	57.1366	26620.8	3.57	0.733225	0.355036	3.09592	3.5031	0.000108963	0.0604551	1.61414e-06	1.08484e-06	0.00216483	0	5.5	0.641918	0.0476917	4.68032e-05	1.14454e-06	2.23939e-08
setup	0	1989-03-14 00:00:00	-3	-0.1	0.05	1.29631e+06	-551300	648001	35.1646	9.97352	91.7118	14.1488	0.297189	2.70268	0.403765	33.6289	46589.1	5.95	1.86464	0.445855	2.22001	2.49702	8.65945e-05	0.03505	1.78283e-06	1.13642e-06	0.00162405	0	5.5	0.902647	0.0332978	3.50696e-05	2.35582e-07	4.29519e-08
setup	0	1989-03-14 00:00:00	-4	-0.2	0.1	2.59248e+06	-1.1026e+06	1.2959e+06	74.7305	26.1036	209.815	28.6045	0.0702004	5.38334	0.790418	36.8562	99685.1	11.5016	4.59858	0.412142	2.11778	2.40365	8.25171e-05	0.0166978	2.70179e-06	1.50026e-06	0.00161432	0	5.5	0.987185	0.0145054	3.48167e-05	3.19136e-09	2.45678e-08
setup	0	1989-03-14 00:00:00	-5	-0.4	0.2	2.56283e+06	417200	1.28139e+06	4.80923	1.27031	13.2116	2.32694	0.000582246	0.58197	0.0568513	3.32189	109349	0.514847	0.31858	0.0626213	0.40139	0.483409	3.52573e-05	0.510061	0.00166256	0.0010633	0.000314055	0	5.5	0.999	0.00062942	2.81942e-06	8.3824e-10	4.07535e-08
setup	0	1989-03-14 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.532788	0.0970675	1.34169	0.310975	0.000323904	0.0752659	0.00688549	1.89998	122704	0.0536931	0.0365106	0.0073855	0.197497	0.235696	1.14769e-05	0.462592	0.00117965	0.00111443	6.96276e-05	0	5.5	0.995716	0.00908026	9.89085e-07	7.08992e-10	4.76165e-09
setup	0	1989-03-14 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749790	0.0503133	0.00424546	0.104988	0.0419545	0.000369959	0.0131233	0.000944102	1.58866	79711.4	0.00487806	0.00335112	0.00121752	0.129311	0.261512	6.90161e-05	0.269515	0.000910709	0.00163185	2.8881e-05	0	6.5	0.974108	0.0230526	5.51661e-07	1.62355e-09	4.72727e-10
setup	0	1989-03-14 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619015	0.00446225	0.000204903	0.00809928	0.00498868	0.000281623	0.00384404	0.000120956	1.7971	72737.3	0.00042739	0.000312952	0.000269899	0.126187	0.394949	0.000102253	0.0865098	0.000439885	0.000904434	2.74201e-05	0	6.5	0.954089	0.0308878	5.66096e-07	7.63614e-10	4.34705e-11
setup	0	1989-03-14 00:00:00	-9	-1.2	0.2	607305	2.54269e+06	303652	0.000557818	1.68915e-05	0.000828556	0.000613078	0.00370904	0.0182036	1.40131e-05	1.06697	37490.9	5.12017e-05	3.54317e-05	0.00115235	0.0470551	0.27971	7.27334e-05	0.0383192	0.000280832	0.000643908	1.67769e-05	0	6.5	0.932271	0.0378031	3.4868e-07	2.27664e-08	1.82835e-08
setup	0	1989-03-14 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	7.45121e-05	1.74995e-06	9.81254e-05	8.13721e-05	0.00186345	0.00681063	1.80104e-06	0.754082	25130.9	6.67793e-06	4.35113e-06	0.0003476	0.0311772	0.215692	5.62472e-05	0.0169926	0.000131317	0.000320933	1.18891e-05	0	6.5	0.917117	0.0420008	2.4904e-07	9.53903e-09	5.21285e-09
setup	0	1989-03-14 00:00:00	-11	-1.6	0.2	272878	2.87712e+06	136439	9.97751e-06	1.91878e-07	1.1955e-05	1.08479e-05	0.000214343	0.000722644	2.33712e-07	0.529077	16845.7	8.77517e-07	5.46827e-07	2.81643e-05	0.0208636	0.161535	4.21963e-05	0.00682181	5.88267e-05	0.000147664	8.34181e-06	0	6.5	0.904134	0.0453372	1.75854e-07	4.08046e-10	2.69094e-10
setup	0	1989-03-14 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	1.28573e-06	2.15403e-08	1.44536e-06	1.39772e-06	4.26081e-05	0.000127227	2.98161e-08	0.434007	10876.2	1.12192e-07	6.76658e-08	4.48814e-06	0.0123471	0.139166	3.63805e-05	0.00303704	2.8101e-05	7.04592e-05	6.80946e-06	0	6.5	0.894707	0.0476404	1.44478e-07	2.28015e-11	2.217e-11
setup	0	1989-03-14 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.74005e-07	2.73216e-09	1.89378e-07	1.88241e-07	7.47624e-07	2.71895e-06	3.9278e-09	0.295785	7290.5	1.4976e-08	8.95822e-09	7.5729e-08	0.00792517	0.0961526	2.51414e-05	0.0013588	1.58613e-05	3.90651e-05	4.64967e-06	0	6.5	0.889695	0.0488317	9.87175e-08	9.53717e-15	2.13977e-13
setup	0	1989-03-15 00:00:00	-1	-0.02	0.02	518053	-220520	258987	13.5124	0.927175	17.9099	5.85793	0.00225666	1.70378	0.154073	67.4783	16930.4	2.38	0.349122	0.214358	4.36567	4.68827	0.00012689	0.246439	1.89155e-07	2.51102e-07	0.000558732	0	5.5	0.998703	0.00496329	2.75313e-05	2.94684e-09	5.70475e-07
setup	0	1989-03-15 00:00:00	-2	-0.05	0.03	777684	-330780	388772	20.2698	2.73953	37.1876	8.02191	0.00269705	1.93813	0.243911	56.8009	26620.8	3.57	0.716533	0.20452	3.28158	3.55679	9.89777e-05	0.0594364	1.36943e-07	1.51681e-07	0.000755256	0	5.5	0.998656	0.0050499	2.42517e-05	7.16117e-09	1.02809e-07
setup	0	1989-03-15 00:00:00	-3	-0.1	0.05	1.2963e+06	-551300	647998	34.468	9.56405	89.6756	13.9365	0.00387337	2.99626	0.407775	40.735	46588.9	5.95	1.82026	0.396914	2.3621	2.61376	7.57458e-05	0.0344766	1.58489e-07	1.58761e-07	0.00109557	0	5.5	0.998732	0.00491027	2.6362e-05	6.28362e-09	5.59908e-08
setup	0	1989-03-15 00:00:00	-4	-0.2	0.1	2.59246e+06	-1.1026e+06	1.29589e+06	73.2501	25.091	205.398	28.1774	0.00548095	5.44814	0.798119	49.5924	99684.9	11.5016	4.49305	0.406925	2.27381	2.57802	7.39553e-05	0.0164248	1.48781e-07	1.10957e-07	0.00153379	0	5.5	0.999	0.00415784	3.33787e-05	5.45646e-10	2.46862e-08
setup	0	1989-03-15 00:00:00	-5	-0.4	0.2	2.56283e+06	417200	1.28139e+06	4.71396	1.21659	12.91	2.29225	0.000582286	0.582144	0.0572147	4.08954	109349	0.506194	0.310908	0.0627025	0.413942	0.499653	2.11103e-05	0.509632	0.00162153	0.000996806	0.000313113	0	5.5	0.999	0.000444339	2.81054e-06	9.19575e-10	4.07356e-08
setup	0	1989-03-15 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.522234	0.093021	1.31147	0.306332	0.000121506	0.0754826	0.00691923	2.09479	122704	0.0526935	0.0356685	0.00737747	0.202346	0.241224	8.15028e-06	0.462544	0.00118964	0.00110518	6.87217e-05	0	5.5	0.998393	0.00557365	9.76877e-07	2.79743e-10	4.78116e-09
setup	0	1989-03-15 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749790	0.0493166	0.00408091	0.102779	0.0413184	0.000328668	0.0131688	0.000948087	1.61894	79711.4	0.00478586	0.00328218	0.00121549	0.131263	0.265324	6.87526e-05	0.269524	0.000909207	0.0016297	2.85131e-05	0	6.5	0.977038	0.0216962	5.4542e-07	1.4087e-09	4.75084e-10
setup	0	1989-03-15 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619015	0.00437386	0.000197713	0.00794404	0.00491238	0.000257188	0.00387509	0.00012149	1.79048	72737.3	0.000419382	0.000307181	0.000268349	0.127625	0.399334	0.000103118	0.0865162	0.000439803	0.000904216	2.70156e-05	0	6.5	0.957768	0.0295985	5.59393e-07	6.88617e-10	4.38757e-11
setup	0	1989-03-15 00:00:00	-9	-1.2	0.2	607305	2.54269e+06	303652	0.000546768	1.62927e-05	0.000812524	0.000603606	0.00360293	0.0185399	1.40564e-05	1.06344	37490.9	5.02264e-05	3.47807e-05	0.00116452	0.047535	0.282518	7.33426e-05	0.0383527	0.00027913	0.000642356	1.66968e-05	0	6.5	0.933899	0.0373301	3.46497e-07	2.21434e-08	1.85692e-08
setup	0	1989-03-15 00:00:00	-10	-1.4	0.2	407087	2.74291e+06	203544	7.3036e-05	1.68765e-06	9.62189e-05	8.01074e-05	0.00183449	0.00695368	1.80526e-06	0.751312	25130.9	6.54967e-06	4.27146e-06	0.000352344	0.0314852	0.217789	5.67581e-05	0.0170333	0.000130951	0.000320524	1.18314e-05	0	6.5	0.918336	0.0416771	2.47688e-07	9.42584e-09	5.31203e-09
setup	0	1989-03-15 00:00:00	-11	-1.6	0.2	272878	2.87712e+06	136439	9.77986e-06	1.85017e-07	1.17218e-05	1.06785e-05	0.00021219	0.000736357	2.34114e-07	0.526884	16845.7	8.6054e-07	5.36836e-07	2.82889e-05	0.0210705	0.163112	4.25977e-05	0.00682314	5.88342e-05	0.000147663	8.31663e-06	0	6.5	0.905033	0.045113	1.75008e-07	4.08344e-10	2.74228e-10
setup	0	1989-03-15 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	1.26026e-06	2.07682e-08	1.41711e-06	1.37583e-06	4.23686e-05	0.000129759	2.98586e-08	0.432114	10876.2	1.10014e-07	6.64317e-08	4.47632e-06	0.0124682	0.14051	3.67291e-05	0.00303704	2.81136e-05	7.04792e-05	6.79544e-06	0	6.5	0.895425	0.0474682	1.43842e-07	2.31157e-11	2.26699e-11
setup	0	1989-03-15 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.70558e-07	2.63383e-09	1.85662e-07	1.85288e-07	7.41849e-07	2.75489e-06	3.93175e-09	0.294445	7290.5	1.46836e-08	8.79465e-09	7.48738e-08	0.00800262	0.0970786	2.53825e-05	0.00135879	1.58691e-05	3.90793e-05	4.64423e-06	0	6.5	0.890188	0.0487161	9.83199e-08	9.54064e-15	2.1744e-13
setup	0	1989-03-16 00:00:00	-1	-0.02	0.02	518062	-220520	258992	13.2448	0.897851	17.5902	5.77643	0.00173713	1.70539	0.155644	63.0897	16930.3	2.38	0.342903	0.215892	4.49068	4.67588	0.000123636	0.240653	2.88107e-07	3.93614e-07	0.000528434	0	5.5	0.999	0.00268883	1.13705e-05	2.50578e-11	5.70038e-07
setup	0	1989-03-16 00:00:00	-2	-0.05	0.03	777686	-330780	388774	19.8683	2.63473	36.4149	7.90234	0.00200106	1.93904	0.246386	56.0308	26620.6	3.57	0.701142	0.205694	3.39942	3.59298	9.5919e-05	0.058368	1.55407e-07	1.70241e-07	0.000718605	0	5.5	0.999	0.00270469	1.54576e-05	2.59384e-11	1.04565e-07
setup	0	1989-03-16 00:00:00	-3	-0.1	0.05	1.29629e+06	-551300	647995	33.7852	9.18894	87.7684	13.7288	0.00305053	2.9972	0.411869	46.3166	46588.7	5.95	1.77878	0.400357	2.48577	2.71327	7.33955e-05	0.0338673	1.6236e-07	1.63578e-07	0.00104843	0	5.5	0.999	0.00266908	2.25781e-05	4.35555e-11	5.62645e-08
setup	0	1989-03-16 00:00:00	-4	-0.2	0.1	2.59244e+06	-1.1026e+06	1.29589e+06	71.799	24.133	201.139	27.7574	0.00547962	5.4482	0.806005	60.2158	99684.7	11.5016	4.3916	0.411394	2.43314	2.73913	7.35186e-05	0.0161537	1.29044e-07	1.00527e-07	0.00150148	0	5.5	0.999	0.00241361	3.23535e-05	4.39638e-11	2.43938e-08
