X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,phaq_value,phaq_value_avg,phaq_method,phaq_date,phaq_dataset_id,phaq_profile_code,phaq_licence
-102.4823074,33.8186378,177259,851312,United States of America,25,43,Bw2,0,"{1:8.60,2:8.60,3:7.90,4:7.90}",8.25,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-18,2:1996-11-18,3:1996-11-18,4:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4823074,33.8186378,177259,851313,United States of America,43,56,Bw3,0,"{1:8.10,2:8.10,3:8.60,4:8.60}",8.35,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-18,2:1996-11-18,3:1996-11-18,4:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4823074,33.8186378,177259,851315,United States of America,69,94,Cr1,0,"{1:7.70,2:7.70,3:7.90,4:7.90}",7.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-18,2:1996-11-18,3:1996-11-18,4:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4823074,33.8186378,177259,851317,United States of America,178,203,Cr3,0,"{1:7.70,2:7.70,3:8.00,4:8.00}",7.85,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-18,2:1996-11-18,3:1996-11-18,4:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851322,United States of America,69,86,Btk1,0,"{1:8.30,2:8.30,3:8.00,4:8.00}",8.15,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-20,2:1996-11-20,3:1996-11-20,4:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851323,United States of America,86,112,Btk2,0,"{1:8.10,2:8.10,3:8.30,4:8.30}",8.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-20,2:1996-11-20,3:1996-11-20,4:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851324,United States of America,112,145,2Bt,0,"{1:8.50,2:8.50,3:8.20,4:8.20}",8.35,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-20,2:1996-11-20,3:1996-11-20,4:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851325,United States of America,145,178,2Bty,0,"{1:8.00,2:8.00,3:8.10,4:8.10}",8.05,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-20,2:1996-11-20,3:1996-11-20,4:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4777222,33.829834,177261,851328,United States of America,18,36,A2,0,"{1:8.20,2:8.20,3:7.80,4:7.80}",8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-19,2:1996-11-19,3:1996-11-19,4:1996-11-19}",US-NCSS,97P0182,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4777222,33.829834,177261,851329,United States of America,36,56,Bt,0,"{1:8.90,2:8.90,3:8.70,4:8.70}",8.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-19,2:1996-11-19,3:1996-11-19,4:1996-11-19}",US-NCSS,97P0182,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4777222,33.829834,177261,851331,United States of America,84,114,Bty2,0,"{1:8.90,2:8.90,3:8.90,4:8.90}",8.9,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-19,2:1996-11-19,3:1996-11-19,4:1996-11-19}",US-NCSS,97P0182,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4777222,33.829834,177261,851333,United States of America,168,203,C,0,"{1:8.70,2:8.70,3:8.90,4:8.90}",8.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1996-11-19,2:1996-11-19,3:1996-11-19,4:1996-11-19}",US-NCSS,97P0182,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609541,United States of America,0,8,Ap1,0,"{1:6.40,2:6.40}",6.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609542,United States of America,8,18,Ap2,0,"{1:6.70,2:6.70}",6.7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609543,United States of America,18,28,Ap3,0,"{1:6.80,2:6.80}",6.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609544,United States of America,28,56,Bss1,0,"{1:6.80,2:6.80}",6.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609545,United States of America,56,84,,0,"{1:7.00,2:7.00}",7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609546,United States of America,84,107,,0,"{1:7.10,2:7.10}",7.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609547,United States of America,107,135,,0,"{1:7.40,2:7.40}",7.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609548,United States of America,135,160,Bss5,0,"{1:8.00,2:8.00}",8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609549,United States of America,160,185,Bkg1,0,"{1:8.20,2:8.20}",8.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
