X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,bdfiod_value,bdfiod_value_avg,bdfiod_method,bdfiod_date,bdfiod_dataset_id,bdfiod_profile_code,bdfiod_licence
-102.542778,34.3381119,142684,641118,United States of America,88,135,,0,"{1:1.69,2:1.69}",1.69,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2006-3-30,2:2006-3-30}",US-NCSS,06N0715,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.542778,34.3381119,142684,641119,United States of America,135,203,Bkk,0,"{1:1.66,2:1.66}",1.66,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2006-3-30,2:2006-3-30}",US-NCSS,06N0715,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1819687,34.3484726,142685,641120,United States of America,0,12,Ap,0,"{1:1.52,2:1.52}",1.52,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2006-3-31,2:2006-3-31}",US-NCSS,06N0716,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1819687,34.3484726,142685,641125,United States of America,125,203,Btkk2,0,"{1:1.63,2:1.63}",1.63,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2006-3-31,2:2006-3-31}",US-NCSS,06N0716,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6536942,34.4666672,146581,662310,United States of America,0,12,Ap,0,"{1:1.37,2:1.37}",1.37,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-1,2:2011-3-1}",US-NCSS,11N0472,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6536942,34.4666672,146581,662311,United States of America,12,38,Btk1,0,"{1:1.47,2:1.47}",1.47,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-1,2:2011-3-1}",US-NCSS,11N0472,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6536942,34.4666672,146581,662312,United States of America,38,60,Btk2,0,"{1:1.36,2:1.36}",1.36,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-1,2:2011-3-1}",US-NCSS,11N0472,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6536942,34.4666672,146581,662313,United States of America,60,114,Bkk,0,"{1:1.35,2:1.35}",1.35,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-1,2:2011-3-1}",US-NCSS,11N0472,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6536942,34.4666672,146581,662314,United States of America,114,176,2Btk1,0,"{1:1.65,2:1.65}",1.65,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-1,2:2011-3-1}",US-NCSS,11N0472,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.6536942,34.4666672,146581,662315,United States of America,176,203,2Btk2,0,"{1:1.56,2:1.56}",1.56,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-1,2:2011-3-1}",US-NCSS,11N0472,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5805359,34.4186134,146582,662316,United States of America,0,27,A1,0,"{1:1.47,2:1.47}",1.47,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-2,2:2011-3-2}",US-NCSS,11N0473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5805359,34.4186134,146582,662317,United States of America,27,42,A2,0,"{1:1.53,2:1.53}",1.53,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-2,2:2011-3-2}",US-NCSS,11N0473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5805359,34.4186134,146582,662318,United States of America,42,75,Bw1,0,"{1:1.62,2:1.62}",1.62,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-2,2:2011-3-2}",US-NCSS,11N0473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5805359,34.4186134,146582,662319,United States of America,75,122,2Bw2,0,"{1:1.52,2:1.52}",1.52,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-2,2:2011-3-2}",US-NCSS,11N0473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5805359,34.4186134,146582,662320,United States of America,122,173,3Bw3,0,"{1:1.57,2:1.57}",1.57,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-2,2:2011-3-2}",US-NCSS,11N0473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5805359,34.4186134,146582,662321,United States of America,173,203,4Bw4,0,"{1:1.59,2:1.59}",1.59,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2011-3-2,2:2011-3-2}",US-NCSS,11N0473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
